id_orden,id_cliente,segmento_cliente,fecha_hora_llegada,tipo_servicio,bolsas_delicada,bolsas_color,bolsas_blanca,bolsas_total
O2025-016109,C112,restaurante,2025-08-12 23:20:38,normal,0,0,2,2
O2025-016110,C009,hotel,2025-08-13 06:26:26,normal,0,0,9,9
O2025-016111,C072,gimnasio,2025-08-13 06:43:51,normal,0,5,0,5
O2025-016112,C080,gimnasio,2025-08-13 07:09:03,normal,0,2,2,4
O2025-016113,C071,gimnasio,2025-08-13 07:36:08,normal,0,2,0,2
O2025-016114,C070,gimnasio,2025-08-13 07:38:39,normal,3,0,0,3
O2025-016115,C002,hotel,2025-08-13 07:46:06,normal,0,0,12,12
O2025-016116,C094,gimnasio,2025-08-13 07:54:12,normal,0,4,3,7
O2025-016117,C027,hotel,2025-08-13 07:56:46,normal,0,0,2,2
O2025-016118,C005,hotel,2025-08-13 07:57:05,normal,0,1,6,7
O2025-016119,C021,hotel,2025-08-13 07:58:04,normal,0,0,4,4
O2025-016120,C021,hotel,2025-08-13 08:09:38,normal,0,0,9,9
O2025-016121,C079,gimnasio,2025-08-13 08:20:09,normal,0,2,1,3
O2025-016122,C018,hotel,2025-08-13 08:24:29,normal,0,1,6,7
O2025-016123,C022,hotel,2025-08-13 08:30:05,normal,0,0,3,3
O2025-016124,C004,hotel,2025-08-13 08:57:08,normal,0,0,5,5
O2025-016125,C012,hotel,2025-08-13 09:02:01,normal,0,1,7,8
O2025-016126,C030,hotel,2025-08-13 09:02:39,normal,0,0,1,1
O2025-016127,C042,clínica,2025-08-13 09:03:23,normal,1,0,3,4
O2025-016128,C039,clínica,2025-08-13 09:08:08,rápido,0,0,1,1
O2025-016129,C145,restaurante,2025-08-13 09:10:21,normal,0,1,1,2
O2025-016130,C013,hotel,2025-08-13 09:10:42,normal,0,1,10,11
O2025-016131,C004,hotel,2025-08-13 09:17:18,rápido,0,0,14,14
O2025-016132,C048,clínica,2025-08-13 09:44:50,normal,0,3,0,3
O2025-016133,C046,clínica,2025-08-13 10:22:40,normal,0,0,2,2
O2025-016134,C048,clínica,2025-08-13 10:25:36,normal,0,0,3,3
O2025-016135,C055,clínica,2025-08-13 10:31:54,normal,0,1,2,3
O2025-016136,C056,clínica,2025-08-13 10:39:51,normal,0,0,8,8
O2025-016137,C083,gimnasio,2025-08-13 10:57:39,normal,1,1,0,2
O2025-016138,C072,gimnasio,2025-08-13 11:16:06,normal,0,2,0,2
O2025-016139,C043,clínica,2025-08-13 11:29:10,normal,0,3,4,7
O2025-016140,C001,hotel,2025-08-13 12:23:47,normal,0,0,3,3
O2025-016141,C068,gimnasio,2025-08-13 12:35:34,normal,0,3,2,5
O2025-016142,C075,gimnasio,2025-08-13 12:36:27,normal,0,4,1,5
O2025-016143,C091,gimnasio,2025-08-13 13:22:36,normal,1,0,2,3
O2025-016144,C083,gimnasio,2025-08-13 13:27:19,rápido,0,0,3,3
O2025-016145,C025,hotel,2025-08-13 14:02:57,normal,0,1,6,7
O2025-016146,C020,hotel,2025-08-13 14:27:47,normal,1,0,5,6
O2025-016147,C009,hotel,2025-08-13 14:37:38,normal,0,0,10,10
O2025-016148,C153,restaurante,2025-08-13 14:51:26,rápido,0,1,1,2
O2025-016149,C013,hotel,2025-08-13 14:53:53,normal,0,0,5,5
O2025-016150,C012,hotel,2025-08-13 15:04:47,rápido,1,0,6,7
O2025-016151,C033,clínica,2025-08-13 15:19:59,rápido,0,1,1,2
O2025-016152,C056,clínica,2025-08-13 15:25:50,rápido,0,0,4,4
O2025-016153,C047,clínica,2025-08-13 15:33:14,normal,0,0,7,7
O2025-016154,C010,hotel,2025-08-13 15:55:34,normal,0,2,5,7
O2025-016155,C024,hotel,2025-08-13 15:59:14,normal,0,2,10,12
O2025-016156,C158,restaurante,2025-08-13 17:21:13,normal,0,2,0,2
O2025-016157,C034,clínica,2025-08-13 17:26:27,normal,0,0,1,1
O2025-016158,C022,hotel,2025-08-13 17:30:23,normal,0,0,4,4
O2025-016159,C021,hotel,2025-08-13 17:31:45,normal,0,0,14,14
O2025-016160,C027,hotel,2025-08-13 17:43:31,normal,0,0,6,6
O2025-016161,C059,clínica,2025-08-13 17:46:22,normal,0,0,3,3
O2025-016162,C048,clínica,2025-08-13 17:54:04,normal,0,2,0,2
O2025-016163,C006,hotel,2025-08-13 18:22:08,normal,0,0,21,21
O2025-016164,C003,hotel,2025-08-13 18:41:11,normal,0,5,9,14
O2025-016165,C021,hotel,2025-08-13 19:07:59,normal,0,0,3,3
O2025-016166,C047,clínica,2025-08-13 19:28:22,normal,1,0,7,8
O2025-016167,C127,restaurante,2025-08-13 21:00:42,rápido,1,1,0,2
O2025-016168,C159,restaurante,2025-08-13 21:15:37,normal,0,1,1,2
O2025-016169,C132,restaurante,2025-08-13 22:17:25,normal,0,1,0,1
O2025-016170,C077,gimnasio,2025-08-14 07:20:48,normal,0,1,0,1
O2025-016171,C068,gimnasio,2025-08-14 07:22:45,normal,0,0,2,2
O2025-016172,C072,gimnasio,2025-08-14 07:33:43,normal,0,0,2,2
O2025-016173,C004,hotel,2025-08-14 07:34:49,normal,0,0,5,5
O2025-016174,C080,gimnasio,2025-08-14 07:42:26,normal,0,2,1,3
O2025-016175,C099,gimnasio,2025-08-14 07:43:31,rápido,0,1,1,2
O2025-016176,C010,hotel,2025-08-14 07:55:09,normal,0,0,5,5
O2025-016177,C008,hotel,2025-08-14 08:09:38,normal,1,0,3,4
O2025-016178,C043,clínica,2025-08-14 08:15:14,normal,0,1,2,3
O2025-016179,C002,hotel,2025-08-14 08:15:49,normal,0,0,14,14
O2025-016180,C072,gimnasio,2025-08-14 08:18:50,normal,2,7,0,9
O2025-016181,C019,hotel,2025-08-14 08:21:43,normal,0,0,3,3
O2025-016182,C141,restaurante,2025-08-14 08:31:28,normal,0,0,1,1
O2025-016183,C109,restaurante,2025-08-14 08:42:10,normal,0,4,0,4
O2025-016184,C026,hotel,2025-08-14 08:46:25,normal,0,0,1,1
O2025-016185,C132,restaurante,2025-08-14 08:48:52,normal,0,1,1,2
O2025-016186,C025,hotel,2025-08-14 08:49:36,normal,0,0,8,8
O2025-016187,C085,gimnasio,2025-08-14 08:56:31,normal,0,0,5,5
O2025-016188,C115,restaurante,2025-08-14 08:58:35,normal,0,0,4,4
O2025-016189,C134,restaurante,2025-08-14 09:01:51,rápido,0,0,2,2
O2025-016190,C018,hotel,2025-08-14 09:10:10,normal,0,1,1,2
O2025-016191,C158,restaurante,2025-08-14 09:14:13,normal,0,2,0,2
O2025-016192,C055,clínica,2025-08-14 09:46:42,normal,1,0,6,7
O2025-016193,C038,clínica,2025-08-14 09:48:51,normal,0,1,1,2
O2025-016194,C040,clínica,2025-08-14 09:53:05,normal,0,1,2,3
O2025-016195,C042,clínica,2025-08-14 10:22:56,normal,0,0,4,4
O2025-016196,C051,clínica,2025-08-14 10:25:12,normal,0,0,4,4
O2025-016197,C057,clínica,2025-08-14 10:25:46,normal,0,1,2,3
O2025-016198,C026,hotel,2025-08-14 10:44:34,normal,1,0,17,18
O2025-016199,C055,clínica,2025-08-14 10:59:34,normal,0,3,2,5
O2025-016200,C020,hotel,2025-08-14 11:06:40,normal,0,1,20,21
O2025-016201,C022,hotel,2025-08-14 12:04:54,normal,0,0,6,6
O2025-016202,C005,hotel,2025-08-14 12:05:19,normal,0,0,5,5
O2025-016203,C045,clínica,2025-08-14 12:08:12,rápido,0,0,3,3
O2025-016204,C029,hotel,2025-08-14 12:16:27,normal,0,0,18,18
O2025-016205,C159,restaurante,2025-08-14 12:41:29,normal,0,1,1,2
O2025-016206,C003,hotel,2025-08-14 12:51:45,normal,0,2,9,11
O2025-016207,C011,hotel,2025-08-14 13:02:54,normal,0,0,3,3
O2025-016208,C014,hotel,2025-08-14 13:09:13,normal,0,1,2,3
O2025-016209,C029,hotel,2025-08-14 13:20:40,normal,0,2,10,12
O2025-016210,C026,hotel,2025-08-14 13:32:07,normal,0,0,19,19
O2025-016211,C160,restaurante,2025-08-14 13:44:32,normal,0,2,2,4
O2025-016212,C102,gimnasio,2025-08-14 13:46:13,normal,0,3,0,3
O2025-016213,C007,hotel,2025-08-14 13:50:22,normal,0,0,5,5
O2025-016214,C031,clínica,2025-08-14 13:52:14,normal,1,4,7,12
O2025-016215,C077,gimnasio,2025-08-14 13:52:16,normal,3,0,0,3
O2025-016216,C071,gimnasio,2025-08-14 13:54:12,normal,0,2,1,3
O2025-016217,C017,hotel,2025-08-14 14:01:01,normal,0,0,7,7
O2025-016218,C020,hotel,2025-08-14 14:01:51,normal,0,2,7,9
O2025-016219,C020,hotel,2025-08-14 14:08:00,normal,1,0,4,5
O2025-016220,C018,hotel,2025-08-14 14:09:52,normal,0,0,8,8
O2025-016221,C005,hotel,2025-08-14 14:14:11,normal,0,0,7,7
O2025-016222,C063,clínica,2025-08-14 14:14:52,normal,0,0,5,5
O2025-016223,C121,restaurante,2025-08-14 14:24:54,normal,0,0,8,8
O2025-016224,C038,clínica,2025-08-14 14:26:16,rápido,0,1,1,2
O2025-016225,C159,restaurante,2025-08-14 14:26:16,normal,0,1,0,1
O2025-016226,C033,clínica,2025-08-14 14:36:01,normal,0,3,0,3
O2025-016227,C028,hotel,2025-08-14 14:39:53,normal,0,0,4,4
O2025-016228,C011,hotel,2025-08-14 14:55:06,normal,0,0,9,9
O2025-016229,C014,hotel,2025-08-14 15:00:43,normal,0,0,2,2
O2025-016230,C019,hotel,2025-08-14 15:35:12,normal,0,0,9,9
O2025-016231,C020,hotel,2025-08-14 15:54:31,normal,1,1,3,5
O2025-016232,C130,restaurante,2025-08-14 15:55:41,rápido,0,1,1,2
O2025-016233,C056,clínica,2025-08-14 16:13:25,rápido,0,3,6,9
O2025-016234,C048,clínica,2025-08-14 16:20:05,rápido,0,4,0,4
O2025-016235,C050,clínica,2025-08-14 16:38:07,normal,0,0,7,7
O2025-016236,C004,hotel,2025-08-14 16:38:46,normal,0,0,11,11
O2025-016237,C048,clínica,2025-08-14 17:26:54,normal,0,0,4,4
O2025-016238,C100,gimnasio,2025-08-14 17:28:37,rápido,0,4,0,4
O2025-016239,C006,hotel,2025-08-14 17:35:37,normal,0,0,5,5
O2025-016240,C056,clínica,2025-08-14 17:57:24,normal,0,0,5,5
O2025-016241,C077,gimnasio,2025-08-14 18:20:05,normal,0,1,1,2
O2025-016242,C020,hotel,2025-08-14 18:27:11,normal,0,0,10,10
O2025-016243,C074,gimnasio,2025-08-14 18:36:41,normal,0,2,1,3
O2025-016244,C013,hotel,2025-08-14 18:44:37,normal,0,0,4,4
O2025-016245,C059,clínica,2025-08-14 18:46:19,rápido,0,0,3,3
O2025-016246,C051,clínica,2025-08-14 18:54:23,normal,0,0,5,5
O2025-016247,C066,gimnasio,2025-08-14 19:29:55,rápido,0,2,0,2
O2025-016248,C125,restaurante,2025-08-14 19:58:14,normal,0,0,3,3
O2025-016249,C072,gimnasio,2025-08-14 20:07:47,rápido,0,1,0,1
O2025-016250,C141,restaurante,2025-08-14 20:43:02,normal,0,0,3,3
O2025-016251,C111,restaurante,2025-08-14 21:35:09,rápido,0,2,0,2
O2025-016252,C076,gimnasio,2025-08-15 06:41:07,rápido,0,1,1,2
O2025-016253,C109,restaurante,2025-08-15 06:59:33,normal,0,1,1,2
O2025-016254,C152,restaurante,2025-08-15 07:02:12,normal,0,2,0,2
O2025-016255,C077,gimnasio,2025-08-15 07:12:38,normal,0,3,1,4
O2025-016256,C146,restaurante,2025-08-15 07:13:16,normal,0,1,1,2
O2025-016257,C097,gimnasio,2025-08-15 07:18:56,normal,0,0,5,5
O2025-016258,C080,gimnasio,2025-08-15 07:26:58,normal,0,5,3,8
O2025-016259,C138,restaurante,2025-08-15 07:28:08,normal,1,1,0,2
O2025-016260,C021,hotel,2025-08-15 07:36:05,normal,0,0,7,7
O2025-016261,C020,hotel,2025-08-15 07:49:54,normal,0,0,4,4
O2025-016262,C129,restaurante,2025-08-15 07:52:10,normal,0,1,0,1
O2025-016263,C088,gimnasio,2025-08-15 07:56:06,normal,0,1,1,2
O2025-016264,C141,restaurante,2025-08-15 07:59:11,normal,0,0,2,2
O2025-016265,C013,hotel,2025-08-15 08:13:24,normal,0,0,5,5
O2025-016266,C018,hotel,2025-08-15 08:20:05,normal,0,0,3,3
O2025-016267,C016,hotel,2025-08-15 08:22:39,normal,0,0,11,11
O2025-016268,C005,hotel,2025-08-15 08:28:23,normal,0,0,3,3
O2025-016269,C007,hotel,2025-08-15 08:29:00,normal,1,0,7,8
O2025-016270,C133,restaurante,2025-08-15 08:29:54,normal,0,0,3,3
O2025-016271,C068,gimnasio,2025-08-15 08:46:13,rápido,0,1,3,4
O2025-016272,C056,clínica,2025-08-15 08:52:05,normal,0,1,4,5
O2025-016273,C064,clínica,2025-08-15 08:53:58,normal,0,0,5,5
O2025-016274,C127,restaurante,2025-08-15 08:56:28,normal,0,1,1,2
O2025-016275,C047,clínica,2025-08-15 09:08:38,normal,0,0,15,15
O2025-016276,C018,hotel,2025-08-15 09:09:17,rápido,0,0,2,2
O2025-016277,C025,hotel,2025-08-15 09:09:47,normal,0,0,5,5
O2025-016278,C007,hotel,2025-08-15 09:13:34,normal,0,0,5,5
O2025-016279,C018,hotel,2025-08-15 09:15:57,normal,0,0,4,4
O2025-016280,C157,restaurante,2025-08-15 09:17:57,normal,0,2,2,4
O2025-016281,C064,clínica,2025-08-15 09:20:03,rápido,0,2,2,4
O2025-016282,C006,hotel,2025-08-15 09:21:14,normal,0,0,9,9
O2025-016283,C013,hotel,2025-08-15 09:23:05,normal,0,0,4,4
O2025-016284,C063,clínica,2025-08-15 09:24:53,normal,0,0,3,3
O2025-016285,C033,clínica,2025-08-15 09:36:40,normal,0,1,2,3
O2025-016286,C042,clínica,2025-08-15 09:37:46,normal,0,2,1,3
O2025-016287,C046,clínica,2025-08-15 09:42:51,rápido,0,1,1,2
O2025-016288,C129,restaurante,2025-08-15 09:49:07,normal,0,0,1,1
O2025-016289,C002,hotel,2025-08-15 09:59:21,normal,1,0,6,7
O2025-016290,C060,clínica,2025-08-15 10:04:23,normal,0,0,3,3
O2025-016291,C060,clínica,2025-08-15 10:07:14,normal,0,0,2,2
O2025-016292,C119,restaurante,2025-08-15 10:10:40,rápido,0,0,2,2
O2025-016293,C057,clínica,2025-08-15 10:12:17,normal,0,1,3,4
O2025-016294,C031,clínica,2025-08-15 10:27:32,normal,0,2,3,5
O2025-016295,C052,clínica,2025-08-15 10:29:37,normal,0,2,0,2
O2025-016296,C037,clínica,2025-08-15 10:30:10,rápido,1,0,2,3
O2025-016297,C049,clínica,2025-08-15 10:30:12,normal,0,1,3,4
O2025-016298,C024,hotel,2025-08-15 12:02:51,normal,0,0,5,5
O2025-016299,C100,gimnasio,2025-08-15 12:59:39,normal,2,0,5,7
O2025-016300,C098,gimnasio,2025-08-15 13:34:04,normal,0,4,2,6
O2025-016301,C096,gimnasio,2025-08-15 13:50:55,normal,0,3,0,3
O2025-016302,C112,restaurante,2025-08-15 13:52:20,normal,0,1,3,4
O2025-016303,C098,gimnasio,2025-08-15 13:53:38,normal,0,5,0,5
O2025-016304,C047,clínica,2025-08-15 14:05:28,normal,0,0,9,9
O2025-016305,C017,hotel,2025-08-15 14:09:42,normal,0,0,12,12
O2025-016306,C085,gimnasio,2025-08-15 14:15:01,normal,0,9,0,9
O2025-016307,C013,hotel,2025-08-15 14:17:24,normal,0,0,6,6
O2025-016308,C023,hotel,2025-08-15 14:17:41,normal,0,0,18,18
O2025-016309,C018,hotel,2025-08-15 14:19:30,normal,0,1,2,3
O2025-016310,C052,clínica,2025-08-15 14:28:25,rápido,0,0,2,2
O2025-016311,C029,hotel,2025-08-15 14:28:53,normal,0,0,4,4
O2025-016312,C043,clínica,2025-08-15 14:36:11,normal,0,2,1,3
O2025-016313,C006,hotel,2025-08-15 15:04:36,normal,0,0,5,5
O2025-016314,C059,clínica,2025-08-15 15:10:12,normal,0,0,4,4
O2025-016315,C049,clínica,2025-08-15 15:12:55,normal,0,0,3,3
O2025-016316,C049,clínica,2025-08-15 15:12:59,normal,0,1,1,2
O2025-016317,C057,clínica,2025-08-15 15:16:01,normal,1,1,2,4
O2025-016318,C030,hotel,2025-08-15 15:27:31,rápido,0,0,2,2
O2025-016319,C051,clínica,2025-08-15 15:28:27,normal,0,0,4,4
O2025-016320,C108,restaurante,2025-08-15 15:35:23,normal,0,1,2,3
O2025-016321,C141,restaurante,2025-08-15 15:35:29,normal,0,0,1,1
O2025-016322,C157,restaurante,2025-08-15 15:38:06,normal,2,0,0,2
O2025-016323,C041,clínica,2025-08-15 15:46:37,normal,0,0,9,9
O2025-016324,C021,hotel,2025-08-15 15:47:01,normal,0,2,9,11
O2025-016325,C025,hotel,2025-08-15 15:53:32,normal,0,0,5,5
O2025-016326,C002,hotel,2025-08-15 16:16:49,normal,1,0,4,5
O2025-016327,C047,clínica,2025-08-15 16:22:11,normal,0,0,8,8
O2025-016328,C152,restaurante,2025-08-15 16:23:08,normal,0,3,0,3
O2025-016329,C012,hotel,2025-08-15 16:24:14,normal,0,0,4,4
O2025-016330,C019,hotel,2025-08-15 16:30:12,normal,1,0,5,6
O2025-016331,C025,hotel,2025-08-15 16:38:54,normal,0,0,12,12
O2025-016332,C128,restaurante,2025-08-15 16:54:55,normal,0,2,0,2
O2025-016333,C045,clínica,2025-08-15 18:00:24,normal,0,1,2,3
O2025-016334,C036,clínica,2025-08-15 18:06:57,normal,0,0,3,3
O2025-016335,C054,clínica,2025-08-15 18:07:40,normal,0,2,3,5
O2025-016336,C027,hotel,2025-08-15 18:12:08,normal,0,0,3,3
O2025-016337,C005,hotel,2025-08-15 18:20:13,normal,1,0,2,3
O2025-016338,C010,hotel,2025-08-15 18:21:42,normal,0,0,14,14
O2025-016339,C081,gimnasio,2025-08-15 18:25:19,normal,0,3,0,3
O2025-016340,C007,hotel,2025-08-15 18:30:03,normal,0,0,6,6
O2025-016341,C056,clínica,2025-08-15 18:36:34,normal,0,0,5,5
O2025-016342,C019,hotel,2025-08-15 18:41:16,normal,0,0,4,4
O2025-016343,C019,hotel,2025-08-15 18:42:58,rápido,0,1,3,4
O2025-016344,C085,gimnasio,2025-08-15 19:00:04,normal,0,2,0,2
O2025-016345,C063,clínica,2025-08-15 19:45:05,normal,0,0,5,5
O2025-016346,C144,restaurante,2025-08-15 20:25:12,normal,0,11,0,11
O2025-016347,C119,restaurante,2025-08-15 20:55:52,normal,0,0,6,6
O2025-016348,C159,restaurante,2025-08-15 21:05:07,normal,0,1,1,2
O2025-016349,C106,restaurante,2025-08-15 21:08:07,normal,0,1,1,2
O2025-016350,C159,restaurante,2025-08-15 21:24:32,normal,0,0,4,4
O2025-016351,C137,restaurante,2025-08-15 21:28:55,normal,0,0,2,2
O2025-016352,C113,restaurante,2025-08-15 21:33:05,normal,0,2,0,2
O2025-016353,C157,restaurante,2025-08-15 21:48:16,normal,1,0,6,7
O2025-016354,C143,restaurante,2025-08-15 22:05:38,normal,0,0,2,2
O2025-016355,C150,restaurante,2025-08-15 22:20:08,normal,0,0,3,3
O2025-016356,C141,restaurante,2025-08-16 07:24:02,normal,0,0,1,1
O2025-016357,C011,hotel,2025-08-16 07:59:27,normal,0,0,7,7
O2025-016358,C001,hotel,2025-08-16 08:04:09,normal,0,0,7,7
O2025-016359,C005,hotel,2025-08-16 08:24:49,normal,0,0,8,8
O2025-016360,C025,hotel,2025-08-16 08:42:17,normal,0,0,12,12
O2025-016361,C159,restaurante,2025-08-16 08:44:49,normal,0,1,2,3
O2025-016362,C020,hotel,2025-08-16 08:48:47,normal,0,1,10,11
O2025-016363,C028,hotel,2025-08-16 08:55:36,normal,0,0,3,3
O2025-016364,C011,hotel,2025-08-16 09:07:45,normal,0,0,3,3
O2025-016365,C117,restaurante,2025-08-16 09:09:24,normal,0,4,0,4
O2025-016366,C140,restaurante,2025-08-16 09:12:33,normal,0,1,1,2
O2025-016367,C007,hotel,2025-08-16 09:26:22,normal,1,0,5,6
O2025-016368,C116,restaurante,2025-08-16 09:31:53,rápido,0,0,1,1
O2025-016369,C136,restaurante,2025-08-16 09:33:43,normal,0,2,0,2
O2025-016370,C148,restaurante,2025-08-16 09:44:43,rápido,0,1,1,2
O2025-016371,C013,hotel,2025-08-16 10:01:14,normal,0,0,4,4
O2025-016372,C010,hotel,2025-08-16 10:02:33,normal,0,0,4,4
O2025-016373,C016,hotel,2025-08-16 10:05:38,normal,0,0,10,10
O2025-016374,C022,hotel,2025-08-16 10:23:52,normal,0,0,5,5
O2025-016375,C018,hotel,2025-08-16 10:38:12,normal,1,0,3,4
O2025-016376,C074,gimnasio,2025-08-16 12:08:41,normal,0,2,0,2
O2025-016377,C005,hotel,2025-08-16 13:29:56,normal,0,0,6,6
O2025-016378,C104,gimnasio,2025-08-16 13:30:54,normal,0,2,0,2
O2025-016379,C104,gimnasio,2025-08-16 13:35:44,normal,0,0,2,2
O2025-016380,C007,hotel,2025-08-16 13:46:11,normal,0,0,10,10
O2025-016381,C010,hotel,2025-08-16 14:09:12,normal,1,0,10,11
O2025-016382,C121,restaurante,2025-08-16 14:12:17,normal,0,2,0,2
O2025-016383,C020,hotel,2025-08-16 14:23:12,normal,0,0,10,10
O2025-016384,C098,gimnasio,2025-08-16 14:26:32,normal,0,0,3,3
O2025-016385,C122,restaurante,2025-08-16 14:38:17,normal,0,6,0,6
O2025-016386,C135,restaurante,2025-08-16 14:41:06,normal,0,0,1,1
O2025-016387,C014,hotel,2025-08-16 14:48:09,normal,0,0,7,7
O2025-016388,C010,hotel,2025-08-16 14:49:23,normal,0,0,5,5
O2025-016389,C007,hotel,2025-08-16 15:03:09,normal,0,0,5,5
O2025-016390,C029,hotel,2025-08-16 15:12:30,normal,0,1,7,8
O2025-016391,C034,clínica,2025-08-16 15:18:42,normal,0,1,2,3
O2025-016392,C157,restaurante,2025-08-16 15:27:08,rápido,0,2,0,2
O2025-016393,C008,hotel,2025-08-16 15:34:32,normal,1,1,3,5
O2025-016394,C031,clínica,2025-08-16 17:03:23,normal,0,2,3,5
O2025-016395,C004,hotel,2025-08-16 17:04:27,normal,0,3,7,10
O2025-016396,C011,hotel,2025-08-16 17:15:02,normal,0,0,5,5
O2025-016397,C023,hotel,2025-08-16 17:17:24,normal,0,0,17,17
O2025-016398,C070,gimnasio,2025-08-16 17:19:25,normal,0,2,2,4
O2025-016399,C097,gimnasio,2025-08-16 17:40:00,rápido,0,4,0,4
O2025-016400,C014,hotel,2025-08-16 17:44:00,normal,0,0,8,8
O2025-016401,C100,gimnasio,2025-08-16 17:50:02,normal,0,2,2,4
O2025-016402,C010,hotel,2025-08-16 17:57:23,normal,0,1,2,3
O2025-016403,C060,clínica,2025-08-16 18:19:42,normal,0,0,3,3
O2025-016404,C016,hotel,2025-08-16 18:21:32,normal,0,0,5,5
O2025-016405,C002,hotel,2025-08-16 18:36:36,normal,0,1,3,4
O2025-016406,C083,gimnasio,2025-08-16 19:51:53,normal,0,1,1,2
O2025-016407,C144,restaurante,2025-08-16 20:03:54,normal,0,1,2,3
O2025-016408,C103,gimnasio,2025-08-16 20:08:26,rápido,0,0,1,1
O2025-016409,C154,restaurante,2025-08-16 20:15:38,normal,0,4,0,4
O2025-016410,C080,gimnasio,2025-08-16 20:39:36,rápido,0,2,0,2
O2025-016411,C119,restaurante,2025-08-16 21:00:16,rápido,0,2,0,2
O2025-016412,C144,restaurante,2025-08-16 21:41:49,normal,0,15,0,15
O2025-016413,C074,gimnasio,2025-08-17 07:03:29,normal,0,3,1,4
O2025-016414,C122,restaurante,2025-08-17 08:13:43,normal,0,5,7,12
O2025-016415,C002,hotel,2025-08-17 08:17:41,normal,0,0,3,3
O2025-016416,C004,hotel,2025-08-17 08:20:30,normal,0,0,7,7
O2025-016417,C001,hotel,2025-08-17 08:27:02,normal,0,2,4,6
O2025-016418,C078,gimnasio,2025-08-17 08:30:39,normal,0,2,1,3
O2025-016419,C126,restaurante,2025-08-17 08:31:03,normal,0,1,1,2
O2025-016420,C017,hotel,2025-08-17 08:49:22,normal,0,0,16,16
O2025-016421,C021,hotel,2025-08-17 08:57:47,normal,0,0,9,9
O2025-016422,C127,restaurante,2025-08-17 09:13:32,rápido,1,1,1,3
O2025-016423,C107,restaurante,2025-08-17 10:01:02,normal,0,1,2,3
O2025-016424,C033,clínica,2025-08-17 10:44:17,normal,0,1,2,3
O2025-016425,C147,restaurante,2025-08-17 10:55:07,normal,0,1,1,2
O2025-016426,C077,gimnasio,2025-08-17 11:50:30,normal,2,0,2,4
O2025-016427,C100,gimnasio,2025-08-17 12:15:11,normal,1,6,0,7
O2025-016428,C067,gimnasio,2025-08-17 12:35:59,rápido,0,0,2,2
O2025-016429,C007,hotel,2025-08-17 12:44:16,normal,0,0,4,4
O2025-016430,C020,hotel,2025-08-17 12:47:18,normal,1,1,8,10
O2025-016431,C008,hotel,2025-08-17 12:52:32,normal,0,0,6,6
O2025-016432,C074,gimnasio,2025-08-17 12:56:05,rápido,0,4,0,4
O2025-016433,C030,hotel,2025-08-17 13:05:05,normal,0,1,1,2
O2025-016434,C104,gimnasio,2025-08-17 13:14:06,normal,1,2,0,3
O2025-016435,C008,hotel,2025-08-17 13:39:58,normal,0,1,1,2
O2025-016436,C001,hotel,2025-08-17 13:51:16,normal,0,0,9,9
O2025-016437,C007,hotel,2025-08-17 14:01:13,normal,0,0,10,10
O2025-016438,C111,restaurante,2025-08-17 14:11:38,normal,0,5,0,5
O2025-016439,C011,hotel,2025-08-17 14:27:01,normal,0,1,3,4
O2025-016440,C002,hotel,2025-08-17 14:32:31,rápido,0,0,2,2
O2025-016441,C029,hotel,2025-08-17 14:35:56,normal,0,0,10,10
O2025-016442,C112,restaurante,2025-08-17 15:00:36,normal,0,0,4,4
O2025-016443,C121,restaurante,2025-08-17 15:08:30,normal,0,2,2,4
O2025-016444,C028,hotel,2025-08-17 15:30:03,normal,0,0,7,7
O2025-016445,C006,hotel,2025-08-17 15:46:05,normal,0,0,3,3
O2025-016446,C142,restaurante,2025-08-17 15:46:33,normal,1,1,0,2
O2025-016447,C147,restaurante,2025-08-17 16:15:57,normal,1,0,1,2
O2025-016448,C002,hotel,2025-08-17 16:34:41,normal,0,0,5,5
O2025-016449,C014,hotel,2025-08-17 17:04:21,normal,0,1,3,4
O2025-016450,C030,hotel,2025-08-17 17:11:30,normal,0,0,4,4
O2025-016451,C008,hotel,2025-08-17 18:05:20,normal,0,0,6,6
O2025-016452,C002,hotel,2025-08-17 18:15:43,normal,0,0,2,2
O2025-016453,C072,gimnasio,2025-08-17 18:45:31,normal,0,4,0,4
O2025-016454,C029,hotel,2025-08-17 18:53:37,normal,0,0,9,9
O2025-016455,C094,gimnasio,2025-08-17 21:31:16,rápido,0,1,1,2
O2025-016456,C121,restaurante,2025-08-17 21:49:48,normal,1,2,0,3
O2025-016457,C102,gimnasio,2025-08-18 06:19:02,normal,1,2,1,4
O2025-016458,C003,hotel,2025-08-18 06:41:08,normal,0,0,5,5
O2025-016459,C104,gimnasio,2025-08-18 07:13:31,rápido,0,1,1,2
O2025-016460,C091,gimnasio,2025-08-18 07:17:57,normal,0,3,0,3
O2025-016461,C144,restaurante,2025-08-18 07:18:19,rápido,0,1,2,3
O2025-016462,C027,hotel,2025-08-18 07:20:49,normal,0,2,6,8
O2025-016463,C094,gimnasio,2025-08-18 07:23:12,normal,1,2,0,3
O2025-016464,C099,gimnasio,2025-08-18 07:29:38,normal,0,3,2,5
O2025-016465,C089,gimnasio,2025-08-18 07:37:37,normal,0,2,0,2
O2025-016466,C005,hotel,2025-08-18 07:43:38,normal,0,0,3,3
O2025-016467,C105,gimnasio,2025-08-18 07:48:28,normal,0,4,3,7
